"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-9.6827e-10,-1.1358e-07,-1.2887e-07,6.2964,11.553,-5.0102,-15.448,7.9949e-19,2.9433e+09,1.5463,1.5217,0,7974.2,4.6808e+05,848.1,1,2.9789e+09,0,2.9789e+09,0
-9.6091e-10,-1.1177e-07,-1.2474e-07,6.2911,11.544,-5.0246,-15.457,7.5778e-19,2.9711e+09,1.5463,1.5217,0,8064.7,4.6977e+05,836.74,1,3.0067e+09,0,3.0067e+09,0
-9.5358e-10,-1.0999e-07,-1.207e-07,6.2858,11.535,-5.0389,-15.466,7.1743e-19,2.9989e+09,1.5463,1.5217,0,8155.2,4.7144e+05,825.48,1,3.0346e+09,0,3.0346e+09,0
-9.4632e-10,-1.0826e-07,-1.1698e-07,6.2806,11.526,-5.0529,-15.475,6.8189e-19,3.0268e+09,1.5463,1.5217,0,8245.4,4.7303e+05,814.57,1,3.0624e+09,0,3.0624e+09,0
-9.3907e-10,-1.0654e-07,-1.1325e-07,6.2754,11.518,-5.067,-15.484,6.4636e-19,3.0546e+09,1.5463,1.5217,0,8335.6,4.7463e+05,803.65,1,3.0902e+09,0,3.0902e+09,0
-9.3198e-10,-1.0488e-07,-1.0976e-07,6.2703,11.509,-5.0808,-15.493,6.1433e-19,3.0825e+09,1.5463,1.5217,0,8425.5,4.7616e+05,793.39,1,3.1181e+09,0,3.1181e+09,0
-9.2495e-10,-1.0324e-07,-1.0638e-07,6.2652,11.5,-5.0945,-15.501,5.8393e-19,3.1103e+09,1.5463,1.5217,0,8515.4,4.7767e+05,783.44,1,3.1459e+09,0,3.1459e+09,0
-9.1798e-10,-1.0162e-07,-1.0304e-07,6.2601,11.492,-5.1082,-15.51,5.5415e-19,3.1382e+09,1.5463,1.5217,0,8605.2,4.7917e+05,773.68,1,3.1738e+09,0,3.1738e+09,0
-9.1128e-10,-1.0007e-07,-9.9973e-08,6.2551,11.483,-5.1217,-15.518,5.2806e-19,3.166e+09,1.5463,1.5217,0,8694.7,4.806e+05,765.11,1,3.2016e+09,0,3.2016e+09,0
-9.0459e-10,-9.8527e-08,-9.6903e-08,6.2501,11.475,-5.1351,-15.527,5.0198e-19,3.1938e+09,1.5463,1.5217,0,8784.3,4.8203e+05,756.53,1,3.2294e+09,0,3.2294e+09,0
