"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-5.0198e-14,1.2743e-09,2.6452e-06,5.9974,10.151,-6.7112,-16.85,2.1836e-16,3.166e+09,-0.024544,1.5217,0,0.021289,-0.0054988,5.7936e+05,1,3.2016e+09,0,0,3.2016e+09
-2.1211e-14,1.2283e-09,2.594e-06,5.9938,10.142,-6.7236,-16.859,2.0821e-16,3.1938e+09,-0.024544,1.5217,0,0.014993,-0.0045678,5.8002e+05,1,3.2294e+09,0,0,3.2294e+09
1.1487e-14,1.1849e-09,2.5449e-06,5.9903,10.134,-6.7359,-16.868,1.9888e-16,3.2217e+09,-0.024544,1.5217,0,0.0072737,-0.0034065,5.8067e+05,1,3.2573e+09,0,0,3.2573e+09
4.6623e-14,1.1432e-09,2.4974e-06,5.9868,10.125,-6.748,-16.876,1.901e-16,3.2495e+09,-0.024544,1.5217,0,-0.0013816,-0.002094,5.813e+05,1,3.2851e+09,0,0,3.2851e+09
8.1049e-14,1.1018e-09,2.45e-06,5.9834,10.117,-6.76,-16.885,1.8138e-16,3.2774e+09,-0.024544,1.5217,0,-0.0099127,-0.00093224,5.8193e+05,1,3.313e+09,0,0,3.313e+09
1.0516e-13,1.0639e-09,2.4057e-06,5.98,10.108,-6.7718,-16.893,1.7374e-16,3.3052e+09,-0.024544,1.5217,0,-0.016639,-0.0019606,5.8253e+05,1,3.3408e+09,0,0,3.3408e+09
1.2926e-13,1.026e-09,2.3614e-06,5.9767,10.1,-6.7835,-16.902,1.661e-16,3.333e+09,-0.024544,1.5217,0,-0.023365,-0.0029889,5.8313e+05,1,3.3686e+09,0,0,3.3686e+09
1.4128e-13,9.8983e-10,2.3187e-06,5.9734,10.091,-6.7951,-16.91,1.5898e-16,3.3609e+09,-0.024544,1.5217,0,-0.027235,-0.0050275,5.8372e+05,1,3.3965e+09,0,0,3.3965e+09
1.4237e-13,9.553e-10,2.2774e-06,5.9702,10.083,-6.8065,-16.918,1.5232e-16,3.3887e+09,-0.024544,1.5217,0,-0.028525,-0.007979,5.8429e+05,1,3.4243e+09,0,0,3.4243e+09
1.4347e-13,9.2077e-10,2.2361e-06,5.967,10.075,-6.8179,-16.927,1.4565e-16,3.4166e+09,-0.024544,1.5217,0,-0.029815,-0.010931,5.8486e+05,1,3.4522e+09,0,0,3.4522e+09
1.2399e-13,8.8922e-10,2.1975e-06,5.9638,10.067,-6.829,-16.935,1.3981e-16,3.4444e+09,-0.024544,1.5217,0,-0.025577,-0.013036,5.8541e+05,1,3.48e+09,0,0,3.48e+09
1.0423e-13,8.5772e-10,2.1589e-06,5.9607,10.059,-6.8401,-16.943,1.3398e-16,3.4723e+09,-0.024544,1.5217,0,-0.021263,-0.01513,5.8595e+05,1,3.5078e+09,0,0,3.5078e+09
8.1314e-14,8.2746e-10,2.1214e-06,5.9577,10.051,-6.8511,-16.95,1.2847e-16,3.5001e+09,-0.024544,1.5217,0,-0.015867,-0.015916,5.8648e+05,1,3.5357e+09,0,0,3.5357e+09
5.4507e-14,7.9873e-10,2.0854e-06,5.9547,10.043,-6.862,-16.958,1.2335e-16,3.5279e+09,-0.024544,1.5217,0,-0.0091348,-0.015085,5.87e+05,1,3.5635e+09,0,0,3.5635e+09
2.77e-14,7.7001e-10,2.0493e-06,5.9516,10.036,-6.8728,-16.966,1.1823e-16,3.5558e+09,-0.024544,1.5217,0,-0.0024025,-0.014255,5.8752e+05,1,3.5914e+09,0,0,3.5914e+09
8.6429e-15,7.4353e-10,2.0153e-06,5.9487,10.028,-6.8833,-16.974,1.1366e-16,3.5836e+09,-0.024544,1.5217,0,0.0027595,-0.011345,5.8802e+05,1,3.6192e+09,0,0,3.6192e+09
-9.629e-15,7.1728e-10,1.9815e-06,5.9458,10.02,-6.8939,-16.981,1.0915e-16,3.6115e+09,-0.024544,1.5217,0,0.0077625,-0.008226,5.8852e+05,1,3.647e+09,0,0,3.647e+09
-2.1871e-14,6.9185e-10,1.9485e-06,5.9429,10.013,-6.9043,-16.989,1.0484e-16,3.6393e+09,-0.024544,1.5217,0,0.0112,-0.0053446,5.89e+05,1,3.6749e+09,0,0,3.6749e+09
