"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.316e-13,2.0244e-09,2.5172e-06,6.2809,9.7781,-6.801,-17.224,2.3391e-16,3.1103e+09,-0.024544,1.5217,0,0.095507,0.16223,7.652e+05,1,3.1459e+09,0,0,3.1459e+09
8.6268e-13,1.9684e-09,2.4666e-06,6.2769,9.7689,-6.8142,-17.233,2.2246e-16,3.1382e+09,-0.024544,1.5217,0,0.018033,0.01467,7.6624e+05,1,3.1738e+09,0,0,3.1738e+09
1.1444e-12,1.9169e-09,2.4191e-06,6.273,9.7599,-6.8271,-17.242,2.1241e-16,3.166e+09,-0.024544,1.5217,0,-0.085372,-0.17938,7.6723e+05,1,3.2016e+09,0,0,3.2016e+09
1.4261e-12,1.8653e-09,2.3717e-06,6.2691,9.7509,-6.8399,-17.251,2.0237e-16,3.1938e+09,-0.024544,1.5217,0,-0.18878,-0.37343,7.6822e+05,1,3.2294e+09,0,0,3.2294e+09
1.7351e-12,1.8166e-09,2.3264e-06,6.2653,9.742,-6.8526,-17.26,1.9314e-16,3.2217e+09,-0.024544,1.5217,0,-0.30912,-0.59568,7.6918e+05,1,3.2573e+09,0,0,3.2573e+09
2.0621e-12,1.7697e-09,2.2824e-06,6.2616,9.7333,-6.8651,-17.268,1.8446e-16,3.2495e+09,-0.024544,1.5217,0,-0.44059,-0.83645,7.7011e+05,1,3.2851e+09,0,0,3.2851e+09
2.3887e-12,1.723e-09,2.2385e-06,6.2579,9.7245,-6.8775,-17.277,1.7586e-16,3.2774e+09,-0.024544,1.5217,0,-0.57265,-1.0783,7.7104e+05,1,3.313e+09,0,0,3.313e+09
2.7093e-12,1.6802e-09,2.1976e-06,6.2543,9.716,-6.8897,-17.286,1.6833e-16,3.3052e+09,-0.024544,1.5217,0,-0.71331,-1.335,7.7192e+05,1,3.3408e+09,0,0,3.3408e+09
3.03e-12,1.6373e-09,2.1566e-06,6.2507,9.7075,-6.9018,-17.294,1.6081e-16,3.333e+09,-0.024544,1.5217,0,-0.85396,-1.5917,7.728e+05,1,3.3686e+09,0,0,3.3686e+09
3.3101e-12,1.5963e-09,2.1171e-06,6.2471,9.699,-6.9138,-17.303,1.538e-16,3.3609e+09,-0.024544,1.5217,0,-0.98361,-1.8309,7.7366e+05,1,3.3965e+09,0,0,3.3965e+09
3.5537e-12,1.557e-09,2.079e-06,6.2437,9.6907,-6.9255,-17.311,1.4725e-16,3.3887e+09,-0.024544,1.5217,0,-1.1033,-2.0542,7.745e+05,1,3.4243e+09,0,0,3.4243e+09
3.7973e-12,1.5177e-09,2.0408e-06,6.2402,9.6824,-6.9373,-17.319,1.407e-16,3.4166e+09,-0.024544,1.5217,0,-1.223,-2.2774,7.7534e+05,1,3.4522e+09,0,0,3.4522e+09
3.9045e-12,1.4813e-09,2.0052e-06,6.2369,9.6743,-6.9488,-17.327,1.3497e-16,3.4444e+09,-0.024544,1.5217,0,-1.2926,-2.4143,7.7613e+05,1,3.48e+09,0,0,3.48e+09
4.0097e-12,1.445e-09,1.9696e-06,6.2335,9.6662,-6.9603,-17.335,1.2925e-16,3.4723e+09,-0.024544,1.5217,0,-1.3615,-2.55,7.7693e+05,1,3.5078e+09,0,0,3.5078e+09
4.0407e-12,1.4098e-09,1.935e-06,6.2302,9.6581,-6.9716,-17.343,1.2384e-16,3.5001e+09,-0.024544,1.5217,0,-1.3997,-2.6295,7.777e+05,1,3.5357e+09,0,0,3.5357e+09
3.9796e-12,1.3762e-09,1.9017e-06,6.227,9.6502,-6.9828,-17.351,1.1883e-16,3.5279e+09,-0.024544,1.5217,0,-1.3999,-2.6397,7.7846e+05,1,3.5635e+09,0,0,3.5635e+09
3.9186e-12,1.3425e-09,1.8684e-06,6.2237,9.6423,-6.9939,-17.359,1.1382e-16,3.5558e+09,-0.024544,1.5217,0,-1.4001,-2.6498,7.7921e+05,1,3.5914e+09,0,0,3.5914e+09
