"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.4257e-09,3.7943e-07,4.6334e-06,5.9824,10.817,-6.0607,-16.185,6.0172e-16,2.5609e+09,0.042769,1.5217,0,536.99,34755,4.2336e+05,1,2.5958e+09,0,1.86e+08,2.5891e+09
1.3984e-09,3.6746e-07,4.5232e-06,5.9807,10.805,-6.074,-16.196,5.6728e-16,2.5888e+09,0.04262,1.5217,0,543.02,34717,4.2432e+05,1,2.6237e+09,0,1.88e+08,2.617e+09
1.3793e-09,3.5833e-07,4.4156e-06,5.979,10.794,-6.0871,-16.208,5.3465e-16,2.6168e+09,0.042635,1.5217,0,549.01,34748,4.2526e+05,1,2.6516e+09,0,1.9e+08,2.6448e+09
1.367e-09,3.5156e-07,4.3095e-06,5.9773,10.782,-6.1002,-16.219,5.0301e-16,2.6447e+09,0.042784,1.5217,0,554.96,34834,4.2619e+05,1,2.6795e+09,0,1.92e+08,2.6726e+09
1.3356e-09,3.3888e-07,4.2117e-06,5.9756,10.771,-6.113,-16.23,4.7584e-16,2.6726e+09,0.042508,1.5217,0,561.03,34740,4.271e+05,1,2.7074e+09,0,1.94e+08,2.7005e+09
1.3287e-09,3.3408e-07,4.1129e-06,5.974,10.76,-6.1257,-16.241,4.4855e-16,2.7005e+09,0.042757,1.5217,0,566.95,34867,4.2799e+05,1,2.7354e+09,0,1.96e+08,2.7283e+09
1.3062e-09,3.2461e-07,4.0203e-06,5.9723,10.749,-6.1382,-16.252,4.2422e-16,2.7284e+09,0.04265,1.5217,0,572.97,34843,4.2887e+05,1,2.7633e+09,0,1.98e+08,2.7562e+09
1.288e-09,3.1656e-07,3.9303e-06,5.9707,10.739,-6.1505,-16.263,4.0136e-16,2.7564e+09,0.04263,1.5217,0,578.96,34855,4.2973e+05,1,2.7912e+09,0,2e+08,2.784e+09
1.2787e-09,3.1136e-07,3.8409e-06,5.9691,10.728,-6.1628,-16.274,3.7893e-16,2.7843e+09,0.042805,1.5217,0,584.9,34950,4.3058e+05,1,2.8191e+09,0,2.02e+08,2.8118e+09
1.2502e-09,3.0049e-07,3.7587e-06,5.9676,10.718,-6.1748,-16.284,3.5968e-16,2.8122e+09,0.042522,1.5217,0,590.97,34849,4.3141e+05,1,2.847e+09,0,2.04e+08,2.8397e+09
1.2436e-09,2.9634e-07,3.6756e-06,5.966,10.707,-6.1868,-16.294,3.4035e-16,2.8401e+09,0.042746,1.5217,0,596.89,34964,4.3222e+05,1,2.8749e+09,0,2.06e+08,2.8675e+09
1.2252e-09,2.8879e-07,3.597e-06,5.9645,10.697,-6.1986,-16.305,3.2282e-16,2.8681e+09,0.042676,1.5217,0,602.9,34952,4.3303e+05,1,2.9028e+09,0,2.08e+08,2.8954e+09
1.2078e-09,2.8163e-07,3.521e-06,5.9629,10.687,-6.2102,-16.315,3.0646e-16,2.896e+09,0.042626,1.5217,0,608.9,34949,4.3382e+05,1,2.9307e+09,0,2.1e+08,2.9232e+09
1.2009e-09,2.7763e-07,3.445e-06,5.9614,10.677,-6.2218,-16.325,2.9023e-16,2.9239e+09,0.042824,1.5217,0,614.83,35052,4.3459e+05,1,2.9586e+09,0,2.12e+08,2.951e+09
1.1756e-09,2.6847e-07,3.3752e-06,5.9599,10.667,-6.2331,-16.335,2.7632e-16,2.9518e+09,0.042554,1.5217,0,620.88,34953,4.3536e+05,1,2.9866e+09,0,2.14e+08,2.9789e+09
1.1685e-09,2.6461e-07,3.3047e-06,5.9585,10.657,-6.2444,-16.345,2.6235e-16,2.9798e+09,0.042736,1.5217,0,626.82,35048,4.3611e+05,1,3.0145e+09,0,2.16e+08,3.0067e+09
1.1533e-09,2.5855e-07,3.2374e-06,5.957,10.647,-6.2556,-16.354,2.4948e-16,3.0077e+09,0.042701,1.5217,0,632.81,35049,4.3685e+05,1,3.0424e+09,0,2.18e+08,3.0346e+09
1.1366e-09,2.5216e-07,3.1726e-06,5.9556,10.638,-6.2666,-16.364,2.3756e-16,3.0356e+09,0.042621,1.5217,0,638.8,35031,4.3757e+05,1,3.0703e+09,0,2.2e+08,3.0624e+09
