"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.5537e-11,-5.9239e-09,-2.6473e-07,6.5305,10.892,-5.4379,-16.11,1.2727e-17,2.4421e+09,1.5463,1.5217,0,4984.9,2.3829e+05,251.88,1,2.4778e+09,0,2.4778e+09,0
5.2198e-11,-5.7874e-09,-2.5465e-07,6.5257,10.879,-5.4549,-16.122,1.1727e-17,2.4699e+09,1.5463,1.5217,0,5090.6,2.42e+05,231.9,1,2.5056e+09,0,2.5056e+09,0
4.886e-11,-5.651e-09,-2.4456e-07,6.5209,10.867,-5.472,-16.134,1.0727e-17,2.4978e+09,1.5463,1.5217,0,5196.4,2.4572e+05,211.91,1,2.5334e+09,0,2.5334e+09,0
4.5307e-11,-5.6431e-09,-2.3563e-07,6.5161,10.855,-5.4885,-16.146,9.9544e-18,2.5256e+09,1.5463,1.5217,0,5301.2,2.4924e+05,173.12,1,2.5613e+09,0,2.5613e+09,0
4.1752e-11,-5.6358e-09,-2.2671e-07,6.5113,10.843,-5.5051,-16.158,9.1829e-18,2.5535e+09,1.5463,1.5217,0,5406,2.5276e+05,134.22,1,2.5891e+09,0,2.5891e+09,0
3.8441e-11,-5.698e-09,-2.1826e-07,6.5066,10.832,-5.5215,-16.17,8.4879e-18,2.5813e+09,1.5463,1.5217,0,5510.3,2.5619e+05,95.797,1,2.617e+09,0,2.617e+09,0
3.5419e-11,-5.8434e-09,-2.1037e-07,6.5019,10.82,-5.5377,-16.181,7.8843e-18,2.6091e+09,1.5463,1.5217,0,5614.1,2.5953e+05,57.944,1,2.6448e+09,0,2.6448e+09,0
3.2397e-11,-5.9887e-09,-2.0248e-07,6.4972,10.809,-5.5538,-16.193,7.2808e-18,2.637e+09,1.5463,1.5217,0,5718,2.6287e+05,20.091,1,2.6726e+09,0,2.6726e+09,0
3.0351e-11,-6.2305e-09,-1.9543e-07,6.4926,10.798,-5.5695,-16.204,6.7917e-18,2.6648e+09,1.5463,1.5217,0,5821,2.6607e+05,-1.5521,1,2.7005e+09,0,2.7005e+09,0
2.8393e-11,-6.4811e-09,-1.8846e-07,6.4879,10.787,-5.5853,-16.215,6.313e-18,2.6927e+09,1.5463,1.5217,0,5923.9,2.6925e+05,-21.714,1,2.7283e+09,0,2.7283e+09,0
2.6865e-11,-6.739e-09,-1.8179e-07,6.4833,10.776,-5.6008,-16.226,5.87e-18,2.7205e+09,1.5463,1.5217,0,6026.5,2.7238e+05,-32.279,1,2.7562e+09,0,2.7562e+09,0
2.6044e-11,-7.0092e-09,-1.7561e-07,6.4787,10.765,-5.6161,-16.236,5.4859e-18,2.7484e+09,1.5463,1.5217,0,6128.6,2.7542e+05,-26.997,1,2.784e+09,0,2.784e+09,0
2.5223e-11,-7.2793e-09,-1.6943e-07,6.4741,10.754,-5.6314,-16.247,5.1017e-18,2.7762e+09,1.5463,1.5217,0,6230.7,2.7847e+05,-21.715,1,2.8118e+09,0,2.8118e+09,0
2.5028e-11,-7.4959e-09,-1.6381e-07,6.4696,10.744,-5.6463,-16.258,4.7786e-18,2.804e+09,1.5463,1.5217,0,6332.2,2.814e+05,2.2934,1,2.8397e+09,0,2.8397e+09,0
2.4954e-11,-7.7022e-09,-1.583e-07,6.4651,10.734,-5.6612,-16.268,4.4673e-18,2.8319e+09,1.5463,1.5217,0,6433.5,2.8431e+05,29.921,1,2.8675e+09,0,2.8675e+09,0
